target_id	10_compatible1	10_compatible2	10_compatible4	10_incompatible1	10_incompatible2	10_incompatible3
AT1G56165.1	0.543369	0.37817	0.446357	0.304908	0.726605	0.41395
AT1G56242.1	0.505711	0.565315	0.369319	0.452689	0.562019	0.723942
AT1G56612.1	1.58992	1.20909	1.57364	1.75389	1.64658	1.4116
AT1G56612.2	0.825436	1.11853	2.12059	0.933834	1.45846	1.31809
AT1G56612.3	5.30123	6.19333	5.91454	7.12592	6.56543	6.17157
AT1G58590.1	3.69014	2.11578	2.79498	2.03474	4.53864	3.30401
AT1G58590.2	1.75414	1.63749	2.36135	2.05678	1.53105	2.0626
AT1G60505.1	0.111658	0.160865	0.590938	0.0881037	0.279254	0.189344
AT1G60505.2	1.27957	1.38021	1.97549	1.98899	3.08259	2.49173
AT1G60505.3	2.12927	0.87797	1.59459	1.07009	0.506066	1.17842
AT1G60505.4	0.28431	0.351557	0.484969	0.323679	0.659524	0.277272
AT1G60505.5	0.0570186	0	0.113246	0.108683	0.0859733	0.092115
AT1G60505.6	0.501848	0.785185	0.686226	1.06266	0.658101	1.28075
AT1G60505.7	0.269419	0.388429	0.235362	0.123123	0.3548	0.379848
AT1G60525.1	0.459393	0.257894	0.142748	0.958775	0.713221	0.235266
AT1G60525.3	1.17236	1.53099	1.71043	0.944633	2.12077	2.189
AT1G60545.1	3.41767	3.31239	4.20701	3.40494	3.86628	4.89569
AT1G60545.2	0.0889586	0	0.32481	0.424551	0.280669	0.0909744
AT1G60545.3	0.173974	0.329652	0.106032	0.267239	0.554771	0.508023
AT1G60545.4	0.321341	0.149957	0.4644	0.46127	0.169011	0.612615
AT1G64572.1	11.2472	9.05966	18.3091	8.66316	11.5774	9.33778
AT1G64618.1	0	0.386613	0	0.294482	0.107371	0
AT1G66173.1	0.145748	0.139145	0.316401	0.111843	0.0613555	0.0279182
AT1G67105.1	0.30244	0.165719	0.21491	0.12606	0.183284	0.126547
AT1G67365.1	7.55834	5.32404	6.75942	5.93923	6.41595	6.63736
AT1G67792.1	1.91096	2.31928	2.95257	2.04511	2.48429	1.98624
AT1G67792.2	0.850787	0.993038	0	0	1.06099	0.498685
AT1G67792.3	0.166603	0.352266	0.435692	0.651766	0	0.796419
AT1G67792.4	0.89188	0.942685	1.14376	0.845788	0.901648	2.23246
AT1G68872.1	0	0	0	0.187316	0	0.169036
AT1G68872.2	0	0	0.0849292	0.0819782	0	0.124105
AT1G68872.3	0.257346	0	0.489102	0	0.313101	0
AT1G68872.4	1.5139	0.820127	1.23347	0.993844	1.75913	1.89
AT1G69252.1	38.9226	39.1548	45.9614	37.5308	33.9516	37.3266
AT1G69252.2	2.97037	0.589619	3.85221	0.5307	0	0
AT1G69572.3	0	0.0550348	0.0856154	0.199097	0	0
AT1G69587.1	0.77985	1.39237	2.12857	1.96672	1.73647	2.0625
AT1G69587.2	0.138836	0	0.253002	0	0.231104	0.193319
AT1G69587.3	13.9559	8.22995	7.45082	8.38983	9.6794	8.72003
AT1G69587.4	0.263436	0.0999848	0.093753	0.36805	0.487386	0.320501
AT1G70185.1	8.84569	7.94016	6.51137	4.76614	8.51307	6.19851
AT1G70518.1	5.78182	5.93023	8.47601	7.46897	9.13135	7.85229
AT1G70581.1	0	0.168706	0.0586288	0	0.372727	0
AT1G71528.1	0.442484	0.630346	0.724746	0.598989	1.14806	0.497045
