lnc_id	pc_id	pearson_r	pearson_pval	spearman_rho	spearman_pval	lnc_expr_samples	pc_expr_samples
TCONS_00026369	AT2G40980.1	0.057672522	0.91358713	-0.142857143	0.787172012	6	5
TCONS_00026369	AT2G45650.1	-0.123898053	0.815103883	0.142857143	0.787172012	6	6
TCONS_00026369	AT2G47780.1	0.82740343	0.042113575	0.714285714	0.110787172	6	6
TCONS_00026369	AT2G04160.1	-0.488289299	0.325776591	-0.2	0.704	6	6
TCONS_00026369	AT2G23170.1	0.908283759	0.012232051	0.714285714	0.110787172	6	6
TCONS_00026369	AT2G30540.1	0.563868285	0.243837812	0.485714286	0.328723032	6	6
TCONS_00026369	AT2G40170.1	0.48466403	0.329927556	0.657142857	0.156174927	6	6
TCONS_00026369	AT2G45560.1	-0.384325613	0.451895214	-0.085714286	0.87174344	6	6
TCONS_00026369	AT3G13960.1	-0.1561326	0.767704153	0.257142857	0.622787172	6	4
TCONS_00026369	AT3G14570.1	0.233154371	0.656605692	0.314285714	0.544093294	6	4
TCONS_00026369	AT3G14570.2	0.277650436	0.594226349	-0.085714286	0.87174344	6	6
TCONS_00026369	AT3G17690.2	-0.037944164	0.943111069	0.144942759	0.78410837	6	4
TCONS_00026369	AT3G17690.1	0.112152696	0.832476297	-0.028571429	0.957154519	6	6
TCONS_00026369	AT3G19960.3	0.09229514	0.861950393	-0.085714286	0.87174344	6	6
TCONS_00026369	AT3G19960.2	-0.633635234	0.176747398	-0.695725243	0.124789337	6	4
TCONS_00026369	AT3G19960.1	-0.583759106	0.223826506	-0.142857143	0.787172012	6	4
TCONS_00026369	AT3G25950.1	-0.544987251	0.263452756	-0.428571429	0.396501458	6	6
TCONS_00026369	AT3G50930.1	0.374278816	0.464797131	0.428571429	0.396501458	6	6
TCONS_00026369	AT3G62550.1	-0.28501401	0.584055255	-0.428571429	0.396501458	6	6
TCONS_00026369	AT3G10180.2	0.804729084	0.053473184	0.6	0.208	6	6
TCONS_00026369	AT3G14172.3	-0.532803874	0.276420362	-0.085714286	0.87174344	6	6
TCONS_00026369	AT3G15670.1	0.517283618	0.293282554	0.714285714	0.110787172	6	6
TCONS_00026369	AT3G19030.1	0.560182061	0.247620578	0.428571429	0.396501458	6	6
TCONS_00026369	AT3G21550.1	-0.097776439	0.853802725	-0.028571429	0.957154519	6	6
TCONS_00026369	AT3G22640.1	0.403408264	0.427712577	0.485714286	0.328723032	6	6
TCONS_00026369	AT3G25570.2	0.330428165	0.522396285	0.347862621	0.499253218	6	4
TCONS_00026369	AT3G25570.1	0.727029857	0.101599177	0.6	0.208	6	6
TCONS_00026369	AT3G26860.2	0.827021463	0.042294467	0.828571429	0.041562682	6	6
TCONS_00026369	AT3G47160.1	-0.576979002	0.230571027	-0.428571429	0.396501458	6	6
TCONS_00026369	AT3G47160.3	-0.811913622	0.049737811	-0.542857143	0.265702624	6	6
TCONS_00026369	AT3G51400.1	-0.635040117	0.175488027	-0.485714286	0.328723032	6	6
TCONS_00026369	AT3G60900.1	-0.135742454	0.797636916	0.142857143	0.787172012	6	6
TCONS_00026369	AT3G62160.1	-0.137887206	0.794480007	-0.028571429	0.957154519	6	6
TCONS_00026369	AT4G00230.1	-0.160335993	0.761556939	-0.028571429	0.957154519	6	6
TCONS_00026369	AT4G00230.2	0.029980392	0.955042885	-0.2	0.704	6	6
TCONS_00026369	AT4G12890.1	-0.051006428	0.923556708	0.314285714	0.544093294	6	5
TCONS_00026369	AT4G12960.1	0.073317952	0.890220134	0.257142857	0.622787172	6	6
TCONS_00026369	AT4G27860.2	-0.523183043	0.286828396	-0.771428571	0.072396501	6	6
TCONS_00026369	AT4G27860.1	0.186009012	0.724204377	0.428571429	0.396501458	6	6
TCONS_00026369	AT4G27860.4	0.377425639	0.460743704	0.142857143	0.787172012	6	6
TCONS_00026369	AT4G37730.1	0.604945006	0.203274863	0.371428571	0.468478134	6	6
TCONS_00026369	AT4G10420.1	0.368803236	0.471876685	0.314285714	0.544093294	6	6
TCONS_00026369	AT4G18550.3	0.223481056	0.67035916	0.257142857	0.622787172	6	5
TCONS_00026369	AT4G18550.1	-0.208929017	0.69116649	-0.028571429	0.957154519	6	6
TCONS_00026369	AT4G19430.1	-0.698952662	0.122302364	-0.6	0.208	6	6
TCONS_00026369	AT4G20040.1	0.16160781	0.759698647	0.142857143	0.787172012	6	6
TCONS_00026369	AT4G20050.2	-0.153408581	0.771692302	-0.231908414	0.658373571	6	4
TCONS_00026369	AT4G20050.7	0.335655794	0.515424607	0.142857143	0.787172012	6	4
TCONS_00026369	AT4G21630.1	-0.045630582	0.931601631	0.428571429	0.396501458	6	4
TCONS_00026369	AT4G25000.1	-0.445630597	0.375802243	-0.314285714	0.544093294	6	6
TCONS_00026369	AT4G26590.1	-0.120312548	0.820401946	0.371428571	0.468478134	6	6
TCONS_00026369	AT4G29880.1	0.39091046	0.443502017	0.314285714	0.544093294	6	6
TCONS_00026369	AT4G31240.2	-0.838451585	0.037038799	-0.771428571	0.072396501	6	6
TCONS_00026369	AT5G03510.1	-0.240907581	0.64562934	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G03790.1	0.015497203	0.976756057	0.142857143	0.787172012	6	6
TCONS_00026369	AT5G04080.3	0.388818834	0.446162581	0.463816829	0.354164298	6	4
TCONS_00026369	AT5G04080.2	0.0788885	0.881912727	0.057977104	0.913131785	6	4
TCONS_00026369	AT5G04080.1	0.377602996	0.460515583	0.142857143	0.787172012	6	6
TCONS_00026369	AT5G07660.1	-0.449305417	0.37139372	-0.257142857	0.622787172	6	6
TCONS_00026369	AT5G11900.1	-0.649534407	0.162716031	-0.6	0.208	6	6
TCONS_00026369	AT5G14740.9	0.620199841	0.188979504	0.428571429	0.396501458	6	6
TCONS_00026369	AT5G20250.2	-0.564348428	0.243346783	-0.257142857	0.622787172	6	6
TCONS_00026369	AT5G20250.1	-0.541984355	0.266626618	-0.347862621	0.499253218	6	4
TCONS_00026369	AT5G20250.4	-0.716704915	0.109016078	-0.6	0.208	6	6
TCONS_00026369	AT5G20250.3	-0.618081954	0.190938541	-0.521793932	0.288343234	6	4
TCONS_00026369	AT5G38930.1	0.343866861	0.504529876	0.428571429	0.396501458	6	6
TCONS_00026369	AT5G48780.1	0.641297287	0.16992474	0.542857143	0.265702624	6	6
TCONS_00026369	AT5G50130.1	-0.514298108	0.296569417	-0.485714286	0.328723032	6	6
TCONS_00026369	AT5G50130.7	-0.961475809	0.002197583	-0.942857143	0.004804665	6	5
TCONS_00026369	AT5G50610.1	0.866188033	0.025660469	0.828571429	0.041562682	6	6
TCONS_00026369	AT5G51660.1	-0.529735888	0.27972344	-0.2	0.704	6	4
TCONS_00026369	AT5G51660.2	0.056882728	0.914767934	0.257142857	0.622787172	6	6
TCONS_00026369	AT5G51660.4	-0.163552743	0.756858362	-0.2	0.704	6	6
TCONS_00026369	AT5G52940.1	-0.828515325	0.041589066	-0.828571429	0.041562682	6	6
TCONS_00026369	AT5G63800.1	-0.198169478	0.706636955	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G66170.2	0.898769842	0.014852637	0.942857143	0.004804665	6	6
TCONS_00026369	AT5G66610.1	-0.696497124	0.124192563	-0.714285714	0.110787172	6	5
TCONS_00026369	AT5G67130.1	-0.514475454	0.296373785	-0.2	0.704	6	6
TCONS_00026369	AT5G01930.1	-0.222073191	0.67236615	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G02090.1	-0.260850409	0.617598901	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G03260.1	-0.120630763	0.819931551	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G09210.1	0.81200829	0.049689428	0.828571429	0.041562682	6	6
TCONS_00026369	AT5G13170.1	-0.606502244	0.201796035	-0.542857143	0.265702624	6	6
TCONS_00026369	AT5G15720.1	0.349037108	0.497705393	0.142857143	0.787172012	6	6
TCONS_00026369	AT5G23240.1	-0.730897337	0.098880663	-0.485714286	0.328723032	6	6
TCONS_00026369	AT5G24420.1	0.327577326	0.526209666	0.371428571	0.468478134	6	6
TCONS_00026369	AT5G38610.1	-0.089427478	0.866216371	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G40020.1	-0.100283415	0.85007914	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G43040.1	-0.701786349	0.120136796	-0.6	0.208	6	6
TCONS_00026369	AT5G50600.1	0.460357744	0.358245021	0.714285714	0.110787172	6	5
TCONS_00026369	AT5G51810.1	-0.20639133	0.69480887	0.257142857	0.622787172	6	5
TCONS_00026369	AT5G54740.1	0.419697824	0.407417366	0.428571429	0.396501458	6	6
TCONS_00026369	AT5G54960.1	-0.686222625	0.132237691	-0.485714286	0.328723032	6	6
TCONS_00026369	AT5G57785.1	-0.602898984	0.205224552	-0.6	0.208	6	6
TCONS_00026369	AT5G57785.2	-0.598040189	0.209884872	-0.371428571	0.468478134	6	6
TCONS_00026369	AT5G61680.1	0.742874904	0.090670276	0.714285714	0.110787172	6	6
TCONS_00026369	AT5G65140.3	0.414739355	0.413560363	-0.028571429	0.957154519	6	6
TCONS_00026369	AT5G65140.1	0.526463685	0.283262866	0.142857143	0.787172012	6	6
TCONS_00026369	AT5G65140.2	-0.048519292	0.927278172	0.085714286	0.87174344	6	6
TCONS_00026369	ATCG00280.1	0.588400965	0.219255377	0.485714286	0.328723032	6	6
TCONS_00026369	ATCG00490.1	0.462480915	0.355738324	0.314285714	0.544093294	6	6
TCONS_00026369	ATCG00540.1	0.505156003	0.306719504	0.428571429	0.396501458	6	6
TCONS_00026369	ATCG00680.1	0.436106757	0.38731124	0.314285714	0.544093294	6	6
TCONS_00026369	ATCG00040.1	0.180682817	0.731925086	0.142857143	0.787172012	6	6
TCONS_00026369	ATCG00330.1	0.36614853	0.475321009	0.314285714	0.544093294	6	6
TCONS_00030493	AT1G04600.1	-0.911834075	0.011317179	-0.771428571	0.072396501	6	6
TCONS_00030493	AT1G11170.3	0.609605595	0.198862113	0.771428571	0.072396501	6	5
TCONS_00030493	AT1G11170.1	0.759203366	0.079993471	0.771428571	0.072396501	6	6
TCONS_00030493	AT1G11170.4	0.15253167	0.772976888	0.142857143	0.787172012	6	6
TCONS_00030493	AT1G11170.6	-0.051368935	0.923014373	-0.314285714	0.544093294	6	4
TCONS_00030493	AT1G11170.2	0.076069485	0.886115863	-0.028571429	0.957154519	6	5
TCONS_00030493	AT1G11600.1	-0.709788211	0.114113087	-0.485714286	0.328723032	6	6
TCONS_00030493	AT1G13130.1	0.956628689	0.002780814	0.885714286	0.018845481	6	6
TCONS_00030493	AT1G23000.1	-0.636608199	0.174086804	-0.260896966	0.617533817	6	4
TCONS_00030493	AT1G23000.2	-0.862696329	0.026984202	-0.942857143	0.004804665	6	4
TCONS_00030493	AT1G26730.2	-0.397782063	0.434797547	-0.542857143	0.265702624	6	6
TCONS_00030493	AT1G26730.1	-0.62496335	0.184603814	-0.771428571	0.072396501	6	6
TCONS_00030493	AT1G30840.2	-0.72360986	0.104030334	-0.521793932	0.288343234	6	4
TCONS_00030493	AT1G32910.1	-0.420250958	0.406734007	-0.657142857	0.156174927	6	6
TCONS_00030493	AT1G51780.1	-0.579565092	0.227989072	-0.753702346	0.083523281	6	4
TCONS_00030493	AT1G58370.1	0.996976682	1.37E-05	1	0	6	6
TCONS_00030493	AT1G61120.1	-0.472148368	0.344404069	-0.428571429	0.396501458	6	5
TCONS_00030493	AT1G62500.1	-0.783589213	0.065182792	-0.542857143	0.265702624	6	6
TCONS_00030493	AT1G74430.1	-0.764992486	0.076353238	-0.542857143	0.265702624	6	6
TCONS_00030493	AT1G78600.1	0.80537947	0.05312989	0.657142857	0.156174927	6	6
TCONS_00030493	AT1G78600.2	0.602106953	0.205981325	0.6	0.208	6	6
TCONS_00030493	AT1G01060.7	-0.53332379	0.275862095	-0.6	0.208	6	6
TCONS_00030493	AT1G01060.1	-0.823539962	0.043959898	-0.885714286	0.018845481	6	6
TCONS_00030493	AT1G01060.4	-0.702974954	0.119233467	-0.828571429	0.041562682	6	6
TCONS_00030493	AT1G01060.2	-0.925733191	0.008068527	-0.942857143	0.004804665	6	6
TCONS_00030493	AT1G01060.8	-0.024469917	0.963302451	0.028571429	0.957154519	6	5
TCONS_00030493	AT1G02335.1	0.987226574	0.000243699	1	0	6	6
TCONS_00030493	AT1G03780.2	-0.866422606	0.025572675	-0.942857143	0.004804665	6	6
TCONS_00030493	AT1G03780.1	-0.764903899	0.076408363	-0.771428571	0.072396501	6	5
TCONS_00030493	AT1G04340.1	-0.65036829	0.161993601	-0.6	0.208	6	6
TCONS_00030493	AT1G05300.1	0.771905671	0.072107	0.771428571	0.072396501	6	6
TCONS_00030493	AT1G05300.2	0.66828279	0.146803993	0.657142857	0.156174927	6	6
TCONS_00030493	AT1G05310.1	0.98649267	0.00027244	1	0	6	6
TCONS_00030493	AT1G09157.1	-0.891248984	0.017097088	-0.828571429	0.041562682	6	6
TCONS_00030493	AT1G14870.1	-0.550945586	0.257198919	-0.771428571	0.072396501	6	6
TCONS_00030493	AT1G14870.2	-0.64571525	0.166042025	-0.714285714	0.110787172	6	6
TCONS_00030493	AT1G19715.1	-0.881258541	0.020312202	-0.771428571	0.072396501	6	6
TCONS_00030493	AT1G19715.2	-0.003636226	0.994545685	-0.085714286	0.87174344	6	6
TCONS_00030493	AT1G32100.1	0.961291658	0.002218505	1	0	6	6
TCONS_00030493	AT1G51940.1	0.661411403	0.15255508	0.657142857	0.156174927	6	6
TCONS_00030493	AT1G52030.1	-0.712315731	0.112238661	-0.485714286	0.328723032	6	6
TCONS_00030493	AT1G52030.3	-0.884110176	0.019367451	-0.771428571	0.072396501	6	6
TCONS_00030493	AT1G52030.2	-0.723769669	0.103916165	-0.542857143	0.265702624	6	6
TCONS_00030493	AT1G52040.1	-0.807539602	0.051997044	-0.714285714	0.110787172	6	6
TCONS_00030493	AT1G54020.2	-0.722708265	0.104675481	-0.2	0.704	6	6
TCONS_00030493	AT1G54020.4	-0.743053611	0.090550184	-0.542857143	0.265702624	6	5
TCONS_00030493	AT1G54020.5	-0.243112348	0.642515887	-0.314285714	0.544093294	6	6
TCONS_00030493	AT1G54020.1	-0.589881482	0.217805405	-0.405839725	0.424662508	6	4
TCONS_00030493	AT1G54790.3	0.962483126	0.002084871	0.885714286	0.018845481	6	6
TCONS_00030493	AT1G54790.1	0.987213024	0.000244215	1	0	6	6
TCONS_00030493	AT1G56710.1	0.862066477	0.027226347	0.771428571	0.072396501	6	6
TCONS_00030493	AT1G60030.1	-0.631386471	0.178771047	-0.6	0.208	6	6
TCONS_00030493	AT1G61550.1	-0.958489784	0.002548884	-0.942857143	0.004804665	6	6
TCONS_00030493	AT1G63480.6	0.697199664	0.12365048	0.714285714	0.110787172	6	5
TCONS_00030493	AT1G63480.5	0.427253956	0.398115804	0.371428571	0.468478134	6	6
TCONS_00030493	AT1G72260.1	-0.73488198	0.096114097	-0.485714286	0.328723032	6	6
TCONS_00030493	AT2G28460.1	0.743332871	0.090362662	0.657142857	0.156174927	6	6
TCONS_00030493	AT2G28720.1	0.82257703	0.044425825	0.6	0.208	6	6
TCONS_00030493	AT2G30600.5	0.396836848	0.435991559	0.314285714	0.544093294	6	6
TCONS_00030493	AT2G30600.1	0.91053459	0.011648046	0.885714286	0.018845481	6	5
TCONS_00030493	AT2G30600.6	0.783686213	0.065126642	0.657142857	0.156174927	6	6
TCONS_00030493	AT2G30930.1	0.785251526	0.064223593	0.714285714	0.110787172	6	6
TCONS_00030493	AT2G40980.1	-0.852842108	0.030889783	-0.828571429	0.041562682	6	5
TCONS_00030493	AT2G45650.1	-0.773089395	0.071390999	-0.885714286	0.018845481	6	6
TCONS_00030493	AT2G47780.1	-0.675341816	0.140994442	-0.657142857	0.156174927	6	6
TCONS_00030493	AT2G04160.1	0.950780486	0.003574222	0.885714286	0.018845481	6	6
TCONS_00030493	AT2G23170.1	-0.479709954	0.335630889	-0.6	0.208	6	6
TCONS_00030493	AT2G30540.1	-0.731898864	0.098182013	-0.771428571	0.072396501	6	6
TCONS_00030493	AT2G40170.1	-0.456502623	0.362812417	-0.657142857	0.156174927	6	6
TCONS_00030493	AT2G45560.1	0.923975381	0.008449913	0.942857143	0.004804665	6	6
TCONS_00030493	AT3G13960.1	-0.711436487	0.112889168	-0.542857143	0.265702624	6	4
TCONS_00030493	AT3G14570.1	0.123883101	0.815125967	0.028571429	0.957154519	6	4
TCONS_00030493	AT3G14570.2	-0.637001732	0.173735882	-0.314285714	0.544093294	6	6
TCONS_00030493	AT3G17690.2	-0.55637481	0.251551511	-0.260896966	0.617533817	6	4
TCONS_00030493	AT3G17690.1	-0.780146312	0.067190081	-0.828571429	0.041562682	6	6
TCONS_00030493	AT3G19960.3	0.683948354	0.134047979	0.485714286	0.328723032	6	6
TCONS_00030493	AT3G19960.2	0.563193006	0.244529061	0.637748139	0.17307111	6	4
TCONS_00030493	AT3G19960.1	0.926904386	0.007819179	0.942857143	0.004804665	6	4
TCONS_00030493	AT3G25950.1	0.924967824	0.008233532	0.771428571	0.072396501	6	6
TCONS_00030493	AT3G50930.1	-0.750028259	0.085918956	-0.771428571	0.072396501	6	6
TCONS_00030493	AT3G62550.1	0.796725726	0.057780955	0.6	0.208	6	6
TCONS_00030493	AT3G10180.2	-0.748726251	0.086775222	-0.714285714	0.110787172	6	6
TCONS_00030493	AT3G14172.3	0.929526748	0.007274717	0.942857143	0.004804665	6	6
TCONS_00030493	AT3G15670.1	-0.44842439	0.372448997	-0.657142857	0.156174927	6	6
TCONS_00030493	AT3G19030.1	-0.702088484	0.119906894	-0.771428571	0.072396501	6	6
TCONS_00030493	AT3G21550.1	0.981238111	0.000524711	1	0	6	6
TCONS_00030493	AT3G22640.1	-0.423707382	0.402472585	-0.771428571	0.072396501	6	6
TCONS_00030493	AT3G25570.2	-0.824159301	0.043661434	-0.81167945	0.049857585	6	4
TCONS_00030493	AT3G25570.1	-0.746098522	0.088514939	-0.657142857	0.156174927	6	6
TCONS_00030493	AT3G26860.2	-0.744227779	0.089762907	-0.542857143	0.265702624	6	6
TCONS_00030493	AT3G47160.1	0.866408725	0.025577866	0.828571429	0.041562682	6	6
TCONS_00030493	AT3G47160.3	0.676024235	0.140438149	0.714285714	0.110787172	6	6
TCONS_00030493	AT3G51400.1	0.790022766	0.061506664	0.771428571	0.072396501	6	6
TCONS_00030493	AT3G60900.1	-0.753030808	0.08395888	-0.885714286	0.018845481	6	6
TCONS_00030493	AT3G62160.1	0.989009625	0.000180519	1	0	6	6
TCONS_00030493	AT4G00230.1	0.981154608	0.000529377	1	0	6	6
TCONS_00030493	AT4G00230.2	0.901707776	0.014017224	0.885714286	0.018845481	6	6
TCONS_00030493	AT4G12890.1	-0.789021746	0.062072222	-0.771428571	0.072396501	6	5
TCONS_00030493	AT4G12960.1	-0.711565043	0.112793953	-0.542857143	0.265702624	6	6
TCONS_00030493	AT4G27860.2	-0.457983263	0.361055795	-0.257142857	0.622787172	6	6
TCONS_00030493	AT4G27860.1	-0.743834979	0.090025936	-0.714285714	0.110787172	6	6
TCONS_00030493	AT4G27860.4	-0.825699938	0.042923105	-0.657142857	0.156174927	6	6
TCONS_00030493	AT4G37730.1	-0.891615339	0.016984242	-0.771428571	0.072396501	6	6
TCONS_00030493	AT4G10420.1	-0.855183423	0.029939226	-0.771428571	0.072396501	6	6
TCONS_00030493	AT4G18550.3	0.096115478	0.85627075	0.257142857	0.622787172	6	5
TCONS_00030493	AT4G18550.1	0.997140411	1.23E-05	1	0	6	6
TCONS_00030493	AT4G19430.1	0.776038213	0.069621487	0.714285714	0.110787172	6	6
TCONS_00030493	AT4G20040.1	-0.954988284	0.002993484	-0.885714286	0.018845481	6	6
TCONS_00030493	AT4G20050.2	0.782576393	0.065770401	0.695725243	0.124789337	6	4
TCONS_00030493	AT4G20050.7	-0.536416695	0.272549998	-0.257142857	0.622787172	6	4
TCONS_00030493	AT4G21630.1	-0.775706952	0.06981926	-0.714285714	0.110787172	6	4
TCONS_00030493	AT4G25000.1	0.74489565	0.089316474	0.657142857	0.156174927	6	6
TCONS_00030493	AT4G26590.1	-0.768773071	0.074017462	-0.771428571	0.072396501	6	6
TCONS_00030493	AT4G29880.1	-0.812097291	0.049643961	-0.771428571	0.072396501	6	6
TCONS_00030493	AT4G31240.2	0.71513265	0.110165702	0.6	0.208	6	6
TCONS_00030493	AT5G03510.1	0.993914533	5.54E-05	1	0	6	6
TCONS_00030493	AT5G03790.1	-0.871032062	0.023876549	-0.885714286	0.018845481	6	6
TCONS_00030493	AT5G04080.3	0.611437705	0.19713829	0.695725243	0.124789337	6	4
TCONS_00030493	AT5G04080.2	-0.9446199	0.004515509	-0.985610761	0.000309086	6	4
TCONS_00030493	AT5G04080.1	-0.929339146	0.007313031	-0.885714286	0.018845481	6	6
TCONS_00030493	AT5G07660.1	0.753191827	0.083854341	0.828571429	0.041562682	6	6
TCONS_00030493	AT5G11900.1	0.866013581	0.025725854	0.657142857	0.156174927	6	6
TCONS_00030493	AT5G14740.9	-0.576910353	0.230639725	-0.828571429	0.041562682	6	6
TCONS_00030493	AT5G20250.2	0.380641805	0.456612542	0.314285714	0.544093294	6	6
TCONS_00030493	AT5G20250.1	0.459652784	0.359078701	0.579771036	0.227783957	6	4
TCONS_00030493	AT5G20250.4	0.674228569	0.141903962	0.657142857	0.156174927	6	6
TCONS_00030493	AT5G20250.3	0.273750214	0.599631988	0.144942759	0.78410837	6	4
TCONS_00030493	AT5G38930.1	-0.945572094	0.004362977	-0.714285714	0.110787172	6	6
TCONS_00030493	AT5G48780.1	-0.880426645	0.020591864	-0.657142857	0.156174927	6	6
TCONS_00030493	AT5G50130.1	0.629079508	0.180857023	0.771428571	0.072396501	6	6
TCONS_00030493	AT5G50130.7	0.303957933	0.558104501	0.257142857	0.622787172	6	5
TCONS_00030493	AT5G50610.1	-0.643546008	0.167943749	-0.542857143	0.265702624	6	6
TCONS_00030493	AT5G51660.1	0.365161059	0.476604174	0.371428571	0.468478134	6	4
TCONS_00030493	AT5G51660.2	0.57521584	0.232338011	0.485714286	0.328723032	6	6
TCONS_00030493	AT5G51660.4	0.937587163	0.005721483	0.885714286	0.018845481	6	6
TCONS_00030493	AT5G52940.1	0.753586245	0.083598518	0.542857143	0.265702624	6	6
TCONS_00030493	AT5G63800.1	0.982520212	0.000455644	1	0	6	6
TCONS_00030493	AT5G66170.2	-0.004004061	0.99399394	0.2	0.704	6	6
TCONS_00030493	AT5G66610.1	0.726382059	0.102057719	0.657142857	0.156174927	6	5
TCONS_00030493	AT5G67130.1	0.927900088	0.007610194	0.942857143	0.004804665	6	6
TCONS_00030493	AT5G01930.1	0.998280428	4.43E-06	1	0	6	6
TCONS_00030493	AT5G02090.1	0.997051673	1.30E-05	1	0	6	6
TCONS_00030493	AT5G03260.1	0.981387295	0.000516425	1	0	6	6
TCONS_00030493	AT5G09210.1	-0.763082074	0.077546041	-0.542857143	0.265702624	6	6
TCONS_00030493	AT5G13170.1	0.892148424	0.016820681	0.657142857	0.156174927	6	6
TCONS_00030493	AT5G15720.1	-0.93538228	0.006128271	-0.885714286	0.018845481	6	6
TCONS_00030493	AT5G23240.1	0.73888182	0.093372184	0.771428571	0.072396501	6	6
TCONS_00030493	AT5G24420.1	-0.761051599	0.078822968	-0.485714286	0.328723032	6	6
TCONS_00030493	AT5G38610.1	0.98331865	0.00041508	1	0	6	6
TCONS_00030493	AT5G40020.1	0.980911047	0.000543104	1	0	6	6
TCONS_00030493	AT5G43040.1	0.727392374	0.10134297	0.657142857	0.156174927	6	6
TCONS_00030493	AT5G50600.1	-0.447478575	0.373583037	-0.657142857	0.156174927	6	5
TCONS_00030493	AT5G51810.1	-0.714439053	0.11067454	-0.542857143	0.265702624	6	5
TCONS_00030493	AT5G54740.1	-0.428788053	0.396236233	-0.771428571	0.072396501	6	6
TCONS_00030493	AT5G54960.1	0.79705764	0.05759925	0.771428571	0.072396501	6	6
TCONS_00030493	AT5G57785.1	0.831723577	0.040092894	0.714285714	0.110787172	6	6
TCONS_00030493	AT5G57785.2	0.842478442	0.035265267	0.771428571	0.072396501	6	6
TCONS_00030493	AT5G61680.1	-0.816188114	0.047575006	-0.6	0.208	6	6
TCONS_00030493	AT5G65140.3	-0.640757855	0.170401395	-0.542857143	0.265702624	6	6
TCONS_00030493	AT5G65140.1	-0.925193355	0.008184741	-0.885714286	0.018845481	6	6
TCONS_00030493	AT5G65140.2	-0.533999424	0.27513727	-0.428571429	0.396501458	6	6
TCONS_00030493	ATCG00280.1	-0.804152618	0.053778315	-0.771428571	0.072396501	6	6
TCONS_00030493	ATCG00490.1	-0.84977016	0.032158238	-0.828571429	0.041562682	6	6
TCONS_00030493	ATCG00540.1	-0.913510054	0.010897272	-0.771428571	0.072396501	6	6
TCONS_00030493	ATCG00680.1	-0.892841623	0.016609131	-0.828571429	0.041562682	6	6
TCONS_00030493	ATCG00040.1	-0.969950043	0.001340932	-0.942857143	0.004804665	6	6
TCONS_00030493	ATCG00330.1	-0.891998854	0.016866495	-0.771428571	0.072396501	6	6
AT4G17098.1	AT1G04600.1	0.873127484	0.023123843	0.6	0.208	6	6
AT4G17098.1	AT1G11170.3	-0.602534535	0.205572636	-0.771428571	0.072396501	6	5
AT4G17098.1	AT1G11170.1	-0.752828675	0.084090195	-0.657142857	0.156174927	6	6
AT4G17098.1	AT1G11170.4	-0.563452175	0.244263672	-0.314285714	0.544093294	6	6
AT4G17098.1	AT1G11170.6	-0.173493912	0.742370228	0.028571429	0.957154519	6	4
AT4G17098.1	AT1G11170.2	-0.195370207	0.710673284	-0.085714286	0.87174344	6	5
AT4G17098.1	AT1G11600.1	0.276583526	0.595703816	0.428571429	0.396501458	6	6
AT4G17098.1	AT1G13130.1	-0.685079126	0.133146572	-0.657142857	0.156174927	6	6
AT4G17098.1	AT1G23000.1	0.177643479	0.736337747	0.057977104	0.913131785	6	4
AT4G17098.1	AT1G23000.2	0.498990957	0.313635937	0.771428571	0.072396501	6	4
AT4G17098.1	AT1G26730.2	0.643248181	0.168205557	0.714285714	0.110787172	6	6
AT4G17098.1	AT1G26730.1	0.9568357	0.002754524	0.942857143	0.004804665	6	6
AT4G17098.1	AT1G30840.2	0.301677203	0.561211886	0.49280538	0.320632583	6	4
AT4G17098.1	AT1G32910.1	0.834941931	0.038617814	0.714285714	0.110787172	6	6
AT4G17098.1	AT1G51780.1	0.655132065	0.157892596	0.81167945	0.049857585	6	4
AT4G17098.1	AT1G58370.1	-0.822696935	0.044367682	-0.885714286	0.018845481	6	6
AT4G17098.1	AT1G61120.1	0.803419488	0.054167528	0.485714286	0.328723032	6	5
AT4G17098.1	AT1G62500.1	0.433323857	0.39069673	0.542857143	0.265702624	6	6
AT4G17098.1	AT1G74430.1	0.541309051	0.267342391	0.542857143	0.265702624	6	6
AT4G17098.1	AT1G78600.1	-0.952164554	0.003377616	-0.885714286	0.018845481	6	6
AT4G17098.1	AT1G78600.2	-0.927043475	0.007789821	-0.771428571	0.072396501	6	6
AT4G17098.1	AT1G01060.7	0.897638751	0.015180476	0.828571429	0.041562682	6	6
AT4G17098.1	AT1G01060.1	0.966347978	0.001679633	1	0	6	6
AT4G17098.1	AT1G01060.4	0.932465287	0.006687395	0.885714286	0.018845481	6	6
AT4G17098.1	AT1G01060.2	0.831562171	0.040167553	0.828571429	0.041562682	6	6
AT4G17098.1	AT1G01060.8	0.514235539	0.296638449	0.371428571	0.468478134	6	5
AT4G17098.1	AT1G02335.1	-0.856275771	0.02950055	-0.885714286	0.018845481	6	6
AT4G17098.1	AT1G03780.2	0.464613834	0.353226418	0.771428571	0.072396501	6	6
AT4G17098.1	AT1G03780.1	0.393640199	0.440037489	0.771428571	0.072396501	6	5
