target_id	60_compatible1	60_compatible2	60_compatible3	60_incompatible1	60_incompatible3	60_incompatible4
AT4G03260.4	1.80376	1.48999	2.55777	2.72429	1.12673	0.399213
AT4G03270.1	0.122075	0.34356	0.264995	0.056934	0.117605	0.19108
AT4G03280.1	131.6	190.479	164.103	153.697	137.803	158.14
AT4G03280.2	1.64495	1.76237	3.49634	1.36419	3.81699	2.85235
AT4G03290.1	704.604	591.284	1006.9	1202.84	1066.41	1191.44
AT4G03292.1	0.309195	0.988127	0.51268	0.320088	0.368489	0.206979
AT4G03295.1	17.6198	11.6923	2.65537	2.40996	4.83049	6.10634
AT4G03320.1	21.7607	17.2712	17.0101	29.0053	31.8474	25.5434
AT4G03330.1	0.245539	0.366865	0.285515	0.152157	0.230534	0.340464
AT4G03340.1	1.78684	1.87517	1.35704	1.99446	1.89922	1.62533
AT4G03360.1	0.0703122	0	0.185102	0.128482	0.0880634	0
AT4G03390.1	15.0311	18.5382	12.1961	13.1707	12.4957	15.2961
AT4G03390.2	4.01657	4.92353	4.7154	2.94535	2.42412	3.10976
AT4G03400.2	6.98989	4.97169	9.6054	12.3394	7.59702	13.6342
AT4G03410.1	6.6522	5.2573	4.29876	5.841	6.57136	5.87407
AT4G03410.2	2.14387	0.940766	1.31241	0.378203	1.07757	0.712311
AT4G03415.1	11.9264	12.6318	9.06009	8.93785	9.37449	10.6353
AT4G03415.2	1.24094	1.25034	0.219399	1.40541	1.25407	1.81197
AT4G03415.3	3.54978	5.83768	6.82102	7.94534	5.56327	7.81582
AT4G03420.1	278.864	227.506	287.57	293.781	308.301	296.956
AT4G03430.1	0.773806	0.839636	0.603612	1.70757	0.540321	0.36808
AT4G03430.2	5.18369	3.34354	4.37598	5.69784	4.63344	6.27802
AT4G03430.3	39.5541	34.5302	34.5024	36.2343	38.0184	36.3082
AT4G03440.1	7.47758	6.55429	5.42396	4.98852	6.51171	5.02932
AT4G03440.2	1.02529	0.251611	1.37615	1.54043	2.46342	2.91844
AT4G03440.3	2.67625	2.83081	3.8026	3.30796	3.12222	4.37548
at4g03445	3.04707	0	0.328073	0	0.962292	0.874319
